time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,y_test_model1,y_test_model2,y_test_model3,y_test_model4,y_test_model6,y_test_model7,y_test_model8,y_test_model9,y_test_model10,y_test_model11,y_real
160224,0.819294348,-2.831097181,-0.186544887,-0.955568198,1.157048981,1.059712785,-0.300697369,0.220803412,-3.191613223,-0.112026344,-0.94862499,1.26626853,0.939386313,-0.415781202,0.586170167,-2.834978015,-0.044443322,-1.003563052,1.25971463,0.915054973,-0.34656325,0.727539095,-2.136246581,0.556338681,-1.058593161,1.287225804,-0.21705823,-0.257028366,-0.452595113,-2.707009777,0.586445904,-1.061769292,1.318430933,-0.534185448,-0.400895186,-0.235391727,-3.517704679,0.16992914,-1.280775358,1.704958037,0.85270818,-0.565557447,0.34812657,-2.73401785,0.11151051,-1.562002003,1.689370476,0.688000347,-0.406090279,1.734519333,-2.346963966,0.156065893,-1.912149237,1.860500804,0.954848031,-0.26319096,1.393004444,-2.435567824,0.254394441,-2.101635093,1.926877255,0.33515092,-0.236728535,1.905572409,-2.050334191,0.515541073,-2.073782925,1.949695356,0.290560098,-0.121707381,1.649803626,-2.172138411,0.504047513,-2.127815542,1.976793825,0.133663014,-0.146502362,1.929697698,-2.004549883,0.516057448,-2.102431097,1.952910708,0.251039523,-0.115862754,1.784452963,-2.197354809,0.446054204,-2.100355687,1.965131634,0.324371385,-0.113304045,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,1,0,0,0,0,0,1,0,1,1,0
160307,0.220803412,-3.191613223,-0.112026344,-0.94862499,1.26626853,0.939386313,-0.415781202,0.586170167,-2.834978015,-0.044443322,-1.003563052,1.25971463,0.915054973,-0.34656325,0.727539095,-2.136246581,0.556338681,-1.058593161,1.287225804,-0.21705823,-0.257028366,-0.452595113,-2.707009777,0.586445904,-1.061769292,1.318430933,-0.534185448,-0.400895186,-0.235391727,-3.517704679,0.16992914,-1.280775358,1.704958037,0.85270818,-0.565557447,0.34812657,-2.73401785,0.11151051,-1.562002003,1.689370476,0.688000347,-0.406090279,1.734519333,-2.346963966,0.156065893,-1.912149237,1.860500804,0.954848031,-0.26319096,1.393004444,-2.435567824,0.254394441,-2.101635093,1.926877255,0.33515092,-0.236728535,1.905572409,-2.050334191,0.515541073,-2.073782925,1.949695356,0.290560098,-0.121707381,1.649803626,-2.172138411,0.504047513,-2.127815542,1.976793825,0.133663014,-0.146502362,1.929697698,-2.004549883,0.516057448,-2.102431097,1.952910708,0.251039523,-0.115862754,1.784452963,-2.197354809,0.446054204,-2.100355687,1.965131634,0.324371385,-0.113304045,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,2.680920434,-2.805388188,-2.159275043,-3.072426388,1.112020721,0.627355226,-0.186963037,0,0,0,0,0,0,1,0,1,0,0
160308,0.586170167,-2.834978015,-0.044443322,-1.003563052,1.25971463,0.915054973,-0.34656325,0.727539095,-2.136246581,0.556338681,-1.058593161,1.287225804,-0.21705823,-0.257028366,-0.452595113,-2.707009777,0.586445904,-1.061769292,1.318430933,-0.534185448,-0.400895186,-0.235391727,-3.517704679,0.16992914,-1.280775358,1.704958037,0.85270818,-0.565557447,0.34812657,-2.73401785,0.11151051,-1.562002003,1.689370476,0.688000347,-0.406090279,1.734519333,-2.346963966,0.156065893,-1.912149237,1.860500804,0.954848031,-0.26319096,1.393004444,-2.435567824,0.254394441,-2.101635093,1.926877255,0.33515092,-0.236728535,1.905572409,-2.050334191,0.515541073,-2.073782925,1.949695356,0.290560098,-0.121707381,1.649803626,-2.172138411,0.504047513,-2.127815542,1.976793825,0.133663014,-0.146502362,1.929697698,-2.004549883,0.516057448,-2.102431097,1.952910708,0.251039523,-0.115862754,1.784452963,-2.197354809,0.446054204,-2.100355687,1.965131634,0.324371385,-0.113304045,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,2.680920434,-2.805388188,-2.159275043,-3.072426388,1.112020721,0.627355226,-0.186963037,0.149331663,-0.387352763,0.118419575,-0.166619751,0.216062731,-0.025594089,-0.083878887,1,0,0,0,1,0,1,0,1,1,0
160309,0.727539095,-2.136246581,0.556338681,-1.058593161,1.287225804,-0.21705823,-0.257028366,-0.452595113,-2.707009777,0.586445904,-1.061769292,1.318430933,-0.534185448,-0.400895186,-0.235391727,-3.517704679,0.16992914,-1.280775358,1.704958037,0.85270818,-0.565557447,0.34812657,-2.73401785,0.11151051,-1.562002003,1.689370476,0.688000347,-0.406090279,1.734519333,-2.346963966,0.156065893,-1.912149237,1.860500804,0.954848031,-0.26319096,1.393004444,-2.435567824,0.254394441,-2.101635093,1.926877255,0.33515092,-0.236728535,1.905572409,-2.050334191,0.515541073,-2.073782925,1.949695356,0.290560098,-0.121707381,1.649803626,-2.172138411,0.504047513,-2.127815542,1.976793825,0.133663014,-0.146502362,1.929697698,-2.004549883,0.516057448,-2.102431097,1.952910708,0.251039523,-0.115862754,1.784452963,-2.197354809,0.446054204,-2.100355687,1.965131634,0.324371385,-0.113304045,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,2.680920434,-2.805388188,-2.159275043,-3.072426388,1.112020721,0.627355226,-0.186963037,0.149331663,-0.387352763,0.118419575,-0.166619751,0.216062731,-0.025594089,-0.083878887,0.145739335,-0.386990487,0.100308342,-0.170166434,0.212527649,-0.009156824,-0.081782913,1,0,0,0,1,0,1,0,1,1,0
160310,-0.452595113,-2.707009777,0.586445904,-1.061769292,1.318430933,-0.534185448,-0.400895186,-0.235391727,-3.517704679,0.16992914,-1.280775358,1.704958037,0.85270818,-0.565557447,0.34812657,-2.73401785,0.11151051,-1.562002003,1.689370476,0.688000347,-0.406090279,1.734519333,-2.346963966,0.156065893,-1.912149237,1.860500804,0.954848031,-0.26319096,1.393004444,-2.435567824,0.254394441,-2.101635093,1.926877255,0.33515092,-0.236728535,1.905572409,-2.050334191,0.515541073,-2.073782925,1.949695356,0.290560098,-0.121707381,1.649803626,-2.172138411,0.504047513,-2.127815542,1.976793825,0.133663014,-0.146502362,1.929697698,-2.004549883,0.516057448,-2.102431097,1.952910708,0.251039523,-0.115862754,1.784452963,-2.197354809,0.446054204,-2.100355687,1.965131634,0.324371385,-0.113304045,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,2.680920434,-2.805388188,-2.159275043,-3.072426388,1.112020721,0.627355226,-0.186963037,0.149331663,-0.387352763,0.118419575,-0.166619751,0.216062731,-0.025594089,-0.083878887,0.145739335,-0.386990487,0.100308342,-0.170166434,0.212527649,-0.009156824,-0.081782913,0.104797779,-0.415103827,0.102294048,-0.170275617,0.216295278,-0.023908672,-0.085584238,1,0,0,0,0,0,1,0,0,1,0
160311,-0.235391727,-3.517704679,0.16992914,-1.280775358,1.704958037,0.85270818,-0.565557447,0.34812657,-2.73401785,0.11151051,-1.562002003,1.689370476,0.688000347,-0.406090279,1.734519333,-2.346963966,0.156065893,-1.912149237,1.860500804,0.954848031,-0.26319096,1.393004444,-2.435567824,0.254394441,-2.101635093,1.926877255,0.33515092,-0.236728535,1.905572409,-2.050334191,0.515541073,-2.073782925,1.949695356,0.290560098,-0.121707381,1.649803626,-2.172138411,0.504047513,-2.127815542,1.976793825,0.133663014,-0.146502362,1.929697698,-2.004549883,0.516057448,-2.102431097,1.952910708,0.251039523,-0.115862754,1.784452963,-2.197354809,0.446054204,-2.100355687,1.965131634,0.324371385,-0.113304045,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,2.680920434,-2.805388188,-2.159275043,-3.072426388,1.112020721,0.627355226,-0.186963037,0.149331663,-0.387352763,0.118419575,-0.166619751,0.216062731,-0.025594089,-0.083878887,0.145739335,-0.386990487,0.100308342,-0.170166434,0.212527649,-0.009156824,-0.081782913,0.104797779,-0.415103827,0.102294048,-0.170275617,0.216295278,-0.023908672,-0.085584238,0.039763463,-0.438788572,0.113415013,-0.173601058,0.225912292,-0.047584852,-0.093078935,1,0,0,0,0,0,1,0,0,1,0
160314,0.34812657,-2.73401785,0.11151051,-1.562002003,1.689370476,0.688000347,-0.406090279,1.734519333,-2.346963966,0.156065893,-1.912149237,1.860500804,0.954848031,-0.26319096,1.393004444,-2.435567824,0.254394441,-2.101635093,1.926877255,0.33515092,-0.236728535,1.905572409,-2.050334191,0.515541073,-2.073782925,1.949695356,0.290560098,-0.121707381,1.649803626,-2.172138411,0.504047513,-2.127815542,1.976793825,0.133663014,-0.146502362,1.929697698,-2.004549883,0.516057448,-2.102431097,1.952910708,0.251039523,-0.115862754,1.784452963,-2.197354809,0.446054204,-2.100355687,1.965131634,0.324371385,-0.113304045,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,2.680920434,-2.805388188,-2.159275043,-3.072426388,1.112020721,0.627355226,-0.186963037,0.149331663,-0.387352763,0.118419575,-0.166619751,0.216062731,-0.025594089,-0.083878887,0.145739335,-0.386990487,0.100308342,-0.170166434,0.212527649,-0.009156824,-0.081782913,0.104797779,-0.415103827,0.102294048,-0.170275617,0.216295278,-0.023908672,-0.085584238,0.039763463,-0.438788572,0.113415013,-0.173601058,0.225912292,-0.047584852,-0.093078935,0.035435036,-0.444007831,0.111352367,-0.166909667,0.22779753,-0.020689483,-0.089773211,1,0,0,0,0,0,1,0,0,1,0
160315,1.734519333,-2.346963966,0.156065893,-1.912149237,1.860500804,0.954848031,-0.26319096,1.393004444,-2.435567824,0.254394441,-2.101635093,1.926877255,0.33515092,-0.236728535,1.905572409,-2.050334191,0.515541073,-2.073782925,1.949695356,0.290560098,-0.121707381,1.649803626,-2.172138411,0.504047513,-2.127815542,1.976793825,0.133663014,-0.146502362,1.929697698,-2.004549883,0.516057448,-2.102431097,1.952910708,0.251039523,-0.115862754,1.784452963,-2.197354809,0.446054204,-2.100355687,1.965131634,0.324371385,-0.113304045,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,2.680920434,-2.805388188,-2.159275043,-3.072426388,1.112020721,0.627355226,-0.186963037,0.149331663,-0.387352763,0.118419575,-0.166619751,0.216062731,-0.025594089,-0.083878887,0.145739335,-0.386990487,0.100308342,-0.170166434,0.212527649,-0.009156824,-0.081782913,0.104797779,-0.415103827,0.102294048,-0.170275617,0.216295278,-0.023908672,-0.085584238,0.039763463,-0.438788572,0.113415013,-0.173601058,0.225912292,-0.047584852,-0.093078935,0.035435036,-0.444007831,0.111352367,-0.166909667,0.22779753,-0.020689483,-0.089773211,0.06669075,-0.410407291,0.103414945,-0.185955238,0.228679498,-0.021047624,-0.084882856,0,0,0,0,0,0,0,0,0,0,0
160316,1.393004444,-2.435567824,0.254394441,-2.101635093,1.926877255,0.33515092,-0.236728535,1.905572409,-2.050334191,0.515541073,-2.073782925,1.949695356,0.290560098,-0.121707381,1.649803626,-2.172138411,0.504047513,-2.127815542,1.976793825,0.133663014,-0.146502362,1.929697698,-2.004549883,0.516057448,-2.102431097,1.952910708,0.251039523,-0.115862754,1.784452963,-2.197354809,0.446054204,-2.100355687,1.965131634,0.324371385,-0.113304045,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,2.680920434,-2.805388188,-2.159275043,-3.072426388,1.112020721,0.627355226,-0.186963037,0.149331663,-0.387352763,0.118419575,-0.166619751,0.216062731,-0.025594089,-0.083878887,0.145739335,-0.386990487,0.100308342,-0.170166434,0.212527649,-0.009156824,-0.081782913,0.104797779,-0.415103827,0.102294048,-0.170275617,0.216295278,-0.023908672,-0.085584238,0.039763463,-0.438788572,0.113415013,-0.173601058,0.225912292,-0.047584852,-0.093078935,0.035435036,-0.444007831,0.111352367,-0.166909667,0.22779753,-0.020689483,-0.089773211,0.06669075,-0.410407291,0.103414945,-0.185955238,0.228679498,-0.021047624,-0.084882856,0.089083546,-0.391596071,0.106334893,-0.190579614,0.231145204,-0.018445735,-0.073002455,0,0,0,0,0,0,0,0,0,0,0
160317,1.905572409,-2.050334191,0.515541073,-2.073782925,1.949695356,0.290560098,-0.121707381,1.649803626,-2.172138411,0.504047513,-2.127815542,1.976793825,0.133663014,-0.146502362,1.929697698,-2.004549883,0.516057448,-2.102431097,1.952910708,0.251039523,-0.115862754,1.784452963,-2.197354809,0.446054204,-2.100355687,1.965131634,0.324371385,-0.113304045,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,2.680920434,-2.805388188,-2.159275043,-3.072426388,1.112020721,0.627355226,-0.186963037,0.149331663,-0.387352763,0.118419575,-0.166619751,0.216062731,-0.025594089,-0.083878887,0.145739335,-0.386990487,0.100308342,-0.170166434,0.212527649,-0.009156824,-0.081782913,0.104797779,-0.415103827,0.102294048,-0.170275617,0.216295278,-0.023908672,-0.085584238,0.039763463,-0.438788572,0.113415013,-0.173601058,0.225912292,-0.047584852,-0.093078935,0.035435036,-0.444007831,0.111352367,-0.166909667,0.22779753,-0.020689483,-0.089773211,0.06669075,-0.410407291,0.103414945,-0.185955238,0.228679498,-0.021047624,-0.084882856,0.089083546,-0.391596071,0.106334893,-0.190579614,0.231145204,-0.018445735,-0.073002455,0.13805127,-0.347947048,0.115430225,-0.20204269,0.233370495,-0.030141485,-0.068437907,1,0,0,0,0,0,0,0,0,0,0
160318,1.649803626,-2.172138411,0.504047513,-2.127815542,1.976793825,0.133663014,-0.146502362,1.929697698,-2.004549883,0.516057448,-2.102431097,1.952910708,0.251039523,-0.115862754,1.784452963,-2.197354809,0.446054204,-2.100355687,1.965131634,0.324371385,-0.113304045,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,2.680920434,-2.805388188,-2.159275043,-3.072426388,1.112020721,0.627355226,-0.186963037,0.149331663,-0.387352763,0.118419575,-0.166619751,0.216062731,-0.025594089,-0.083878887,0.145739335,-0.386990487,0.100308342,-0.170166434,0.212527649,-0.009156824,-0.081782913,0.104797779,-0.415103827,0.102294048,-0.170275617,0.216295278,-0.023908672,-0.085584238,0.039763463,-0.438788572,0.113415013,-0.173601058,0.225912292,-0.047584852,-0.093078935,0.035435036,-0.444007831,0.111352367,-0.166909667,0.22779753,-0.020689483,-0.089773211,0.06669075,-0.410407291,0.103414945,-0.185955238,0.228679498,-0.021047624,-0.084882856,0.089083546,-0.391596071,0.106334893,-0.190579614,0.231145204,-0.018445735,-0.073002455,0.13805127,-0.347947048,0.115430225,-0.20204269,0.233370495,-0.030141485,-0.068437907,0.23653556,-0.673883127,0.242460559,-0.405451958,0.477295999,-0.079682207,-0.189145883,0,0,0,0,0,0,0,0,0,0,0
160321,1.929697698,-2.004549883,0.516057448,-2.102431097,1.952910708,0.251039523,-0.115862754,1.784452963,-2.197354809,0.446054204,-2.100355687,1.965131634,0.324371385,-0.113304045,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,2.680920434,-2.805388188,-2.159275043,-3.072426388,1.112020721,0.627355226,-0.186963037,0.149331663,-0.387352763,0.118419575,-0.166619751,0.216062731,-0.025594089,-0.083878887,0.145739335,-0.386990487,0.100308342,-0.170166434,0.212527649,-0.009156824,-0.081782913,0.104797779,-0.415103827,0.102294048,-0.170275617,0.216295278,-0.023908672,-0.085584238,0.039763463,-0.438788572,0.113415013,-0.173601058,0.225912292,-0.047584852,-0.093078935,0.035435036,-0.444007831,0.111352367,-0.166909667,0.22779753,-0.020689483,-0.089773211,0.06669075,-0.410407291,0.103414945,-0.185955238,0.228679498,-0.021047624,-0.084882856,0.089083546,-0.391596071,0.106334893,-0.190579614,0.231145204,-0.018445735,-0.073002455,0.13805127,-0.347947048,0.115430225,-0.20204269,0.233370495,-0.030141485,-0.068437907,0.23653556,-0.673883127,0.242460559,-0.405451958,0.477295999,-0.079682207,-0.189145883,0.281916106,-0.610842585,0.202112783,-0.427631585,0.46936302,-0.025467266,-0.153537121,0,0,0,0,0,0,0,0,0,1,0
160322,1.784452963,-2.197354809,0.446054204,-2.100355687,1.965131634,0.324371385,-0.113304045,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,2.680920434,-2.805388188,-2.159275043,-3.072426388,1.112020721,0.627355226,-0.186963037,0.149331663,-0.387352763,0.118419575,-0.166619751,0.216062731,-0.025594089,-0.083878887,0.145739335,-0.386990487,0.100308342,-0.170166434,0.212527649,-0.009156824,-0.081782913,0.104797779,-0.415103827,0.102294048,-0.170275617,0.216295278,-0.023908672,-0.085584238,0.039763463,-0.438788572,0.113415013,-0.173601058,0.225912292,-0.047584852,-0.093078935,0.035435036,-0.444007831,0.111352367,-0.166909667,0.22779753,-0.020689483,-0.089773211,0.06669075,-0.410407291,0.103414945,-0.185955238,0.228679498,-0.021047624,-0.084882856,0.089083546,-0.391596071,0.106334893,-0.190579614,0.231145204,-0.018445735,-0.073002455,0.13805127,-0.347947048,0.115430225,-0.20204269,0.233370495,-0.030141485,-0.068437907,0.23653556,-0.673883127,0.242460559,-0.405451958,0.477295999,-0.079682207,-0.189145883,0.281916106,-0.610842585,0.202112783,-0.427631585,0.46936302,-0.025467266,-0.153537121,0.443255537,-0.427889067,0.091611053,-0.45759153,0.433213772,0.138925509,-0.109699463,1,1,0,0,1,1,1,0,1,1,1
160323,1.403444635,-2.683466126,0.025507074,-2.26285006,2.044711322,0.838404052,-0.252785952,2.129377907,-2.100326023,0.159500496,-2.201197018,2.005856088,0.98021268,-0.203670892,2.389857682,-1.925992395,0.125867969,-2.291085018,1.877990291,0.554646138,-0.103021613,2.37240152,-2.026149339,0.046548931,-2.318661554,1.887190656,0.626491247,-0.160193812,2.443810065,-1.804562839,0.356392192,-2.346407249,1.937898886,0.137140116,-0.118711633,2.92989683,-2.278513679,-0.412498753,-2.168404891,1.819390979,1.752392631,-0.21461409,2.483687843,-3.212019378,-1.385517597,-2.440961183,1.728157221,2.346636668,-0.364523525,2.680920434,-2.805388188,-2.159275043,-3.072426388,1.112020721,0.627355226,-0.186963037,0.149331663,-0.387352763,0.118419575,-0.166619751,0.216062731,-0.025594089,-0.083878887,0.145739335,-0.386990487,0.100308342,-0.170166434,0.212527649,-0.009156824,-0.081782913,0.104797779,-0.415103827,0.102294048,-0.170275617,0.216295278,-0.023908672,-0.085584238,0.039763463,-0.438788572,0.113415013,-0.173601058,0.225912292,-0.047584852,-0.093078935,0.035435036,-0.444007831,0.111352367,-0.166909667,0.22779753,-0.020689483,-0.089773211,0.06669075,-0.410407291,0.103414945,-0.185955238,0.228679498,-0.021047624,-0.084882856,0.089083546,-0.391596071,0.106334893,-0.190579614,0.231145204,-0.018445735,-0.073002455,0.13805127,-0.347947048,0.115430225,-0.20204269,0.233370495,-0.030141485,-0.068437907,0.23653556,-0.673883127,0.242460559,-0.405451958,0.477295999,-0.079682207,-0.189145883,0.281916106,-0.610842585,0.202112783,-0.427631585,0.46936302,-0.025467266,-0.153537121,0.443255537,-0.427889067,0.091611053,-0.45759153,0.433213772,0.138925509,-0.109699463,0.42143503,-0.906427493,0.149198464,-0.629408798,0.65097178,0.12896356,-0.154723847,0,0,0,1,0,0,0,0,0,0,0
